MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,MSZoning_encoded,Has_Iregular_Lot_Shape,Land_Contour,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,GoodCond1,BadCond1,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Exterior1st_Simp_BrkFace,Exterior1st_Simp_CemntBd,Exterior1st_Simp_HdBoard,Exterior1st_Simp_MetalSd,Exterior1st_Simp_Other,Exterior1st_Simp_Plywood,Exterior1st_Simp_VinylSd,Exterior1st_Simp_Wd Sdng,Exterior2nd_Simp_CmentBd,Exterior2nd_Simp_HdBoard,Exterior2nd_Simp_MetalSd,Exterior2nd_Simp_Other,Exterior2nd_Simp_Plywood,Exterior2nd_Simp_VinylSd,Exterior2nd_Simp_Wd Sdng,Exterior2nd_Simp_Wd Shng,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
20,90.0,11520,155000.0,165000.0,317750.0,336250.0,9,5,2005,2005,615.0,110.0,0.0,1588.0,1698.0,5,1698,0,0,1698,0.0,0.0,2,0,3,1,7,1,3.0,730.0,192,74,0,0,0,6,2010,275000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,5.0,3,3,3,5,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,1,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,79.0,14122,155000.0,165000.0,317750.0,336250.0,8,5,2005,2006,240.0,28.0,0.0,1794.0,1822.0,5,1822,0,0,1822,0.0,0.0,2,0,3,1,8,1,3.0,678.0,0,119,0,0,0,2,2010,259000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,5.0,2,3,3,5,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,70.0,10171,155000.0,165000.0,317750.0,336250.0,7,5,2004,2004,168.0,2.0,0.0,1515.0,1517.0,5,1535,0,0,1535,0.0,0.0,2,0,3,1,7,0,2.0,532.0,0,0,0,0,0,3,2010,214000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,6.0,2,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,100.0,12919,155000.0,165000.0,317750.0,336250.0,9,5,2009,2010,760.0,2188.0,0.0,142.0,2330.0,5,2364,0,0,2364,1.0,0.0,2,1,2,1,11,2,3.0,820.0,0,67,0,0,0,3,2010,611657,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,5,3,4.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
120,44.0,6371,155000.0,180000.0,317750.0,222685.0,7,5,2009,2010,128.0,733.0,0.0,625.0,1358.0,5,1358,0,0,1358,1.0,0.0,2,0,2,1,6,1,2.0,484.0,192,35,0,0,0,6,2010,224000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,0.0,2,3,3,4,3,2.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
20,110.0,14300,155000.0,165000.0,317750.0,336250.0,9,5,2003,2004,1095.0,1373.0,0.0,1473.0,2846.0,5,2696,0,0,2696,1.0,0.0,2,1,3,1,10,2,3.0,958.0,220,150,0,0,0,6,2010,500000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,7.0,3,3,3,5,3,4.0,1,0,,0,4,False,False,False,False,True,False,True,False,0,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,105.0,13650,189000.0,165000.0,317750.0,342321.5,8,5,2002,2002,232.0,578.0,0.0,1093.0,1671.0,5,1687,563,0,2250,1.0,0.0,2,1,3,1,7,1,3.0,756.0,238,130,0,0,0,6,2010,320000,0,1,0,0,0,0,0,1,0,2,False,True,False,False,False,False,8.0,3,3,3,4,3,4.0,1,0,,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
120,61.0,7658,155000.0,180000.0,317750.0,222685.0,9,5,2005,2005,412.0,456.0,0.0,1296.0,1752.0,5,1752,0,0,1752,1.0,0.0,2,0,2,1,6,1,2.0,576.0,196,82,0,0,0,2,2010,319900,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,5.0,2,3,3,5,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,5,1,0,5,1,4,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
120,41.0,7132,155000.0,180000.0,317750.0,222685.0,8,5,2006,2006,178.0,24.0,0.0,1346.0,1370.0,5,1370,0,0,1370,0.0,0.0,2,0,2,1,6,1,2.0,484.0,120,49,0,0,0,4,2010,205000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,4.0,2,3,3,4,3,2.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
160,36.0,2628,189000.0,130000.0,317750.0,164000.0,7,5,2003,2003,106.0,0.0,0.0,764.0,764.0,5,764,862,0,1626,0.0,0.0,2,1,2,1,6,0,2.0,474.0,0,27,0,0,0,6,2010,175500,0,0,0,0,1,0,0,1,0,3,False,False,False,True,False,False,7.0,2,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4,0,1,0,0,0,1,0
20,100.0,18494,155000.0,165000.0,183000.0,176242.5,6,5,2005,2005,0.0,0.0,0.0,1324.0,1324.0,5,1324,0,0,1324,0.0,0.0,2,0,3,1,6,0,2.0,430.0,36,23,0,0,0,1,2010,199500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,5.0,3,3,3,4,3,1.0,0,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
120,43.0,3203,155000.0,180000.0,191500.0,192500.0,7,5,2006,2006,14.0,16.0,0.0,1129.0,1145.0,5,1145,0,0,1145,0.0,0.0,2,0,2,1,6,0,2.0,437.0,100,116,0,0,0,1,2010,160000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,4.0,3,3,3,4,3,3.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
120,43.0,3182,155000.0,180000.0,191500.0,192500.0,8,5,2004,2005,16.0,24.0,0.0,1232.0,1256.0,5,1269,0,0,1269,0.0,0.0,2,0,2,1,6,1,2.0,430.0,146,20,0,0,144,4,2010,192000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,6.0,3,3,3,4,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
80,67.0,13300,165000.0,165000.0,183000.0,170000.0,7,5,2004,2004,0.0,326.0,0.0,58.0,384.0,5,744,630,0,1374,1.0,0.0,2,1,3,1,7,1,2.0,400.0,100,0,0,0,0,6,2010,184500,0,0,0,1,0,0,0,1,0,0,False,False,False,True,False,False,6.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,64.0,7851,189000.0,165000.0,183000.0,185000.0,6,5,2002,2002,0.0,625.0,0.0,235.0,860.0,5,860,1100,0,1960,1.0,0.0,2,1,4,1,8,2,2.0,440.0,288,48,0,0,0,5,2010,216500,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,8.0,3,3,3,4,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,63.0,8577,189000.0,165000.0,183000.0,185000.0,7,5,2004,2004,0.0,0.0,0.0,847.0,847.0,5,847,886,0,1733,0.0,0.0,2,1,3,1,7,1,2.0,433.0,144,48,0,0,0,4,2010,185088,0,0,0,1,0,0,0,1,0,0,False,False,False,True,False,False,6.0,3,3,3,4,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
80,64.0,7750,165000.0,165000.0,183000.0,170000.0,7,5,2000,2000,0.0,250.0,0.0,134.0,384.0,5,774,656,0,1430,0.0,0.0,2,1,3,1,7,1,2.0,400.0,180,0,0,0,0,4,2010,180000,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,10.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,64.0,9505,189000.0,165000.0,183000.0,185000.0,7,5,2001,2001,180.0,0.0,0.0,884.0,884.0,5,884,1151,0,2035,0.0,0.0,2,1,3,1,8,1,2.0,434.0,144,48,0,0,0,5,2010,222500,0,0,0,1,0,0,0,1,0,2,False,False,False,True,False,False,9.0,3,3,3,4,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,108.0,14774,189000.0,165000.0,302000.0,300000.0,9,5,1999,1999,165.0,0.0,0.0,1393.0,1393.0,5,1422,1177,0,2599,0.0,0.0,2,1,4,1,10,1,3.0,779.0,668,30,0,0,0,5,2010,333168,0,0,0,0,0,0,1,1,0,2,False,False,False,True,False,False,11.0,3,3,3,4,3,1.0,0,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,60.0,17433,189000.0,165000.0,302000.0,300000.0,8,5,1998,1998,114.0,0.0,0.0,1629.0,1629.0,5,1645,830,0,2475,0.0,0.0,2,1,4,1,7,1,3.0,962.0,23,172,0,0,256,1,2010,355000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,12.0,3,3,3,5,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,59.0,10593,155000.0,165000.0,302000.0,332500.0,7,5,1996,1996,338.0,919.0,0.0,801.0,1720.0,5,1720,0,0,1720,1.0,0.0,2,0,3,1,7,1,2.0,527.0,240,56,154,0,0,3,2010,260400,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,14.0,3,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,98.0,12256,189000.0,165000.0,302000.0,300000.0,8,5,1994,1995,362.0,1032.0,0.0,431.0,1463.0,5,1500,1122,0,2622,1.0,0.0,2,1,3,1,9,2,2.0,712.0,186,32,0,0,0,4,2010,325000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,16.0,2,3,3,5,3,3.0,1,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
60,92.0,11764,189000.0,165000.0,302000.0,300000.0,8,7,1999,2007,348.0,524.0,0.0,628.0,1152.0,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,9,1,3.0,671.0,132,57,0,0,0,4,2010,290000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,11.0,3,3,3,4,3,1.0,1,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,58.0,16770,189000.0,165000.0,302000.0,300000.0,7,5,1998,1998,30.0,0.0,0.0,1195.0,1195.0,5,1195,644,0,1839,0.0,0.0,2,1,4,1,7,0,2.0,486.0,0,81,0,0,0,6,2010,221000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,12.0,3,3,3,4,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,4,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
50,56.0,14720,129675.0,165000.0,302000.0,372500.0,8,5,1995,1996,579.0,816.0,0.0,1217.0,2033.0,5,2053,1185,0,3238,1.0,0.0,2,1,4,1,9,1,3.0,666.0,283,86,0,0,0,3,2010,410000,0,1,0,0,0,0,0,1,0,2,False,True,False,False,False,False,14.0,3,3,3,4,3,3.0,1,0,,1,2,False,True,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,73.0,8987,155000.0,165000.0,225500.0,242300.0,8,5,2005,2006,226.0,0.0,0.0,1595.0,1595.0,5,1595,0,0,1595,0.0,0.0,2,0,2,1,6,1,3.0,880.0,144,0,0,0,0,5,2010,221500,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,5.0,2,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,92.0,9215,155000.0,165000.0,225500.0,242300.0,7,5,2009,2010,0.0,0.0,0.0,1218.0,1218.0,5,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2.0,676.0,0,136,0,0,0,4,2010,204500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,1.0,2,3,3,4,3,1.0,0,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,1,0,0
60,72.0,8640,189000.0,165000.0,225500.0,250000.0,7,5,2009,2009,0.0,24.0,0.0,732.0,756.0,5,764,783,0,1547,0.0,0.0,2,1,3,1,7,0,2.0,614.0,169,45,0,0,0,6,2010,215200,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,1.0,1,3,3,4,3,2.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1,0,0,0,0,1,0
20,75.0,9000,155000.0,165000.0,225500.0,242300.0,8,5,2008,2008,36.0,1078.0,0.0,488.0,1566.0,5,1566,0,0,1566,1.0,0.0,2,0,3,1,7,0,2.0,750.0,144,168,0,0,0,4,2010,262500,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,2.0,2,3,3,4,3,3.0,1,0,4.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,100.0,12552,189000.0,165000.0,225500.0,250000.0,7,5,2004,2005,0.0,222.0,0.0,769.0,991.0,5,991,956,0,1947,0.0,0.0,2,1,3,1,8,1,2.0,678.0,0,136,0,0,0,5,2010,254900,0,0,0,1,0,0,0,1,2,0,False,True,False,False,False,False,6.0,2,3,3,4,3,1.0,1,0,4.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,84.0,10440,155000.0,165000.0,225500.0,242300.0,6,5,2005,2005,0.0,1414.0,0.0,54.0,1468.0,5,1468,0,0,1468,1.0,0.0,2,0,2,1,6,1,2.0,528.0,0,102,0,0,216,5,2010,271500,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,5.0,3,3,3,5,3,1.0,1,0,4.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,76.0,10142,189000.0,165000.0,180000.0,197750.0,7,5,2004,2004,0.0,656.0,0.0,300.0,956.0,5,956,1128,0,2084,1.0,0.0,2,1,4,1,8,0,2.0,618.0,0,45,0,0,0,1,2010,233000,0,0,0,0,1,0,0,1,0,0,False,False,False,True,False,False,6.0,2,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,70.0,11920,189000.0,165000.0,180000.0,197750.0,7,5,2004,2004,122.0,0.0,0.0,831.0,831.0,5,831,828,0,1659,0.0,0.0,2,1,3,1,8,0,2.0,484.0,144,68,0,0,0,4,2010,181000,0,0,0,0,1,0,0,1,0,2,False,True,False,False,False,False,6.0,2,3,3,4,3,3.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
60,67.0,8880,189000.0,165000.0,180000.0,197750.0,7,5,1994,2002,0.0,695.0,0.0,253.0,948.0,5,1222,888,0,2110,1.0,0.0,2,1,3,1,8,2,2.0,463.0,0,130,0,0,0,5,2010,205000,0,0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,16.0,2,3,3,4,3,1.0,1,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
120,50.0,8012,155000.0,180000.0,180000.0,151000.0,6,5,1980,1980,0.0,543.0,119.0,261.0,923.0,5,923,0,0,923,0.0,0.0,2,0,2,1,5,1,1.0,264.0,80,0,0,0,0,5,2010,143000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,30.0,2,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
60,70.0,11218,189000.0,165000.0,180000.0,197750.0,6,5,1992,1992,0.0,0.0,0.0,1055.0,1055.0,5,1055,790,0,1845,0.0,0.0,2,1,3,1,8,1,2.0,462.0,635,104,0,0,0,5,2010,189000,0,0,0,0,0,0,1,1,4,0,False,True,False,False,False,False,18.0,2,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
120,55.0,7892,155000.0,180000.0,180000.0,151000.0,6,5,1979,1979,0.0,0.0,0.0,918.0,918.0,5,918,0,0,918,0.0,0.0,2,0,2,1,5,1,1.0,264.0,28,0,0,0,0,4,2010,99500,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,31.0,1,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
120,50.0,7175,155000.0,180000.0,180000.0,151000.0,6,5,1984,1984,0.0,623.0,121.0,0.0,744.0,5,752,0,0,752,1.0,0.0,1,0,2,1,4,0,1.0,264.0,353,0,0,0,90,2,2010,125000,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,26.0,1,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
60,67.0,9453,189000.0,165000.0,180000.0,197750.0,7,7,1993,2003,0.0,402.0,0.0,594.0,996.0,5,1014,730,0,1744,0.0,0.0,2,1,3,1,7,0,2.0,457.0,370,70,0,238,0,2,2010,194500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,17.0,2,3,3,4,3,1.0,0,0,,1,2,False,True,False,False,False,True,False,False,0,1,True,False,False,True,False,False,False,True,1,4,1,0,5,1,3,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,81.0,9672,155000.0,165000.0,180000.0,159000.0,6,5,1984,1985,0.0,338.0,0.0,702.0,1040.0,5,1097,0,0,1097,0.0,0.0,2,0,3,1,6,0,2.0,480.0,0,0,0,0,0,5,2010,152000,0,0,0,0,1,0,0,1,4,0,False,True,False,False,False,False,24.0,1,3,3,4,3,1.0,1,0,,0,2,True,False,False,False,False,True,False,False,0,0,False,True,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
60,70.0,8400,189000.0,165000.0,180000.0,197750.0,6,6,1980,1981,130.0,0.0,0.0,650.0,650.0,5,888,676,0,1564,0.0,0.0,2,1,3,1,7,1,2.0,476.0,0,50,0,0,204,4,2010,171000,0,0,0,0,0,0,1,1,3,2,False,True,False,False,False,False,30.0,1,3,3,4,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
30,70.0,9800,155000.0,165000.0,180000.0,159000.0,5,5,1920,1950,0.0,0.0,0.0,816.0,816.0,4,1012,0,0,1012,0.0,0.0,1,0,2,1,5,0,1.0,429.0,121,0,80,0,0,4,2010,67500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,90.0,1,3,3,3,3,1.0,0,0,3.0,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,False,True,False,0,3,1,0,3,1,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
90,68.0,8930,129675.0,136905.0,135000.0,119500.0,6,5,1978,1978,0.0,0.0,0.0,0.0,0.0,5,1318,584,0,1902,0.0,0.0,2,0,4,2,8,0,2.0,539.0,0,0,0,0,0,4,2010,112000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,32.0,1,3,3,0,0,0.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
85,88.0,11782,143000.0,165000.0,135000.0,148000.0,5,7,1961,1995,0.0,899.0,0.0,210.0,1109.0,5,1155,0,0,1155,1.0,0.0,1,0,3,1,6,0,2.0,576.0,192,0,0,0,0,6,2010,148000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,23.0,1,3,3,3,3,3.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,4,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,0,1,0,0,0,1,0
20,65.0,8450,155000.0,165000.0,135000.0,130500.0,5,8,1965,2009,0.0,553.0,117.0,224.0,894.0,5,894,0,0,894,1.0,0.0,1,0,3,1,5,1,1.0,336.0,416,144,0,0,0,4,2010,138500,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,37.0,1,3,3,3,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
20,72.0,9819,155000.0,165000.0,135000.0,130500.0,5,5,1967,1967,31.0,450.0,0.0,432.0,882.0,5,900,0,0,900,0.0,0.0,1,0,3,1,5,0,1.0,280.0,0,0,0,0,0,2,2010,122000,0,0,0,0,1,0,0,1,3,2,False,False,False,False,False,True,40.0,1,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
